x1,y1
12.465,1
12.049,2
12,2.0931
11.472,3
11.067,4
11,4.2034
10.68,5
10.404,6
10.231,7
10.15,8
10.157,9
10.252,10
10.441,11
10.732,12
11,12.476
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.581,14
21.581,15
21.581,16
21.581,17
21.59,18
21.157,19
22,19.33
23,19.214
23.69,19
24,18.871
25,18.275
25.414,18
26,17.51
26.538,17
27,16.503
27.396,16
28,15.165
28.104,15
28.583,14
29,13.022
29.01,13
29.332,12
29.567,11
29.738,10
29.82,9
29.822,8
29.742,7
29.584,6
29.365,5
29.102,4
29,3.6662
28.774,3
28.39,2
28,1.0342
27.987,1
