x1,y1
31,23.558
30.081,24
30,24.04
29,24.424
28,24.747
27.093,25
27,25.023
26,25.196
25,25.306
24,25.339
23,25.251
22.162,25
22,24.929
21,24.084
20.939,24
20.617,23
20.735,22
21,21.642
21.467,21
22,20.641
22.503,20
22.75,19
22.503,18
22,17.359
21.43,17
21,16.723
20,16.315
19.656,16
19.413,15
19.366,14
19,13
19,13
18.128,12
18.334,11
18.82,10
19,9.7496
19.697,9
20,8.747
21,8.1432
21.348,8
22,7.8059
23,7.664
24,7.6385
25,7.6953
26,7.8236
26.906,8
27,8.0224
28,8.3347
29,8.6931
29.726,9
30,9.1348
31,9.6563
