x1,y1
18.737,1
18,1.3902
17,1.9464
16.916,2
16,2.6056
15.426,3
15,3.3681
14.283,4
14,4.2869
13.34,5
13,5.4154
12.56,6
12,6.8427
11.901,7
11.388,8
11,8.8812
10.95,9
10.654,10
10.474,11
10.455,12
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
20.211,14
20.211,15
20.211,16
20.211,17
20.233,18
20,19
20,19
19,19
18,19
17.073,20
17.612,21
18,21.365
19,21.997
19.011,22
20,22.171
21,22.156
21.995,22
22,21.999
23,21.668
24,21.25
24.469,21
25,20.684
25.977,20
26,19.982
27,19.052
27.046,19
27.851,18
28,17.804
28.471,17
29,16.042
29.019,16
29.411,15
29.769,14
30,13.266
30.054,13
30.219,12
30.35,11
30.444,10
30.496,9
30.506,8
30.477,7
30.414,6
30.318,5
30.188,4
30.025,3
30,2.8856
29.728,2
29.453,1
