x1,y1
30,11.474
29.807,12
29.398,13
29,13.901
28.949,14
28.366,15
28,15.553
27.668,16
27,16.788
26.798,17
26,17.727
25.657,18
25,18.466
24.084,19
24,19.047
23,19.455
22,19.732
21,19.888
20,19.91
19,19
19.02,18
19.016,17
19.015,16
19.014,15
19.014,14
19,13
19,13
18,13
17,13
16,13
15,13
14,13
13.083,12
13.087,11
13.246,10
13.514,9
13.879,8
14,7.7543
14.417,7
15,6.0874
15.066,6
15.926,5
16,4.926
17,4.0369
17.046,4
18,3.3597
18.552,3
19,2.7841
20,2.372
20.997,2
21,1.9989
22,1.7402
23,1.5471
24,1.4114
25,1.3258
26,1.2828
27,1.2801
28,1.3252
29,1.5098
29.652,2
30,2.758
30.067,3
30.262,4
30.394,5
30.466,6
30.494,7
30.482,8
30.427,9
30.302,10
30.117,11
30,11.474
