x1,y1
30,26.02
29.429,27
29,27.752
28.755,28
28,28.973
27.956,29
27,29.571
26,29.758
25,29.605
24,29.359
23,29.079
22.789,29
22,28.629
21,28.075
20.902,28
20,27.207
19.813,27
19.02,26
19,25.971
18.527,25
18.077,24
18,23.783
17.819,23
17.702,22
17.715,21
17.867,20
18,19.732
19,19
19.534,18
20,17.607
21,17.095
21.33,17
22,16.863
23,16.923
23.359,17
24,17.161
25,17.592
25.661,18
26,18.214
26.954,19
27,19.037
27.855,20
28,20.168
28.555,21
29,21.723
29.161,22
29.613,23
29.967,24
30,24.164
30.223,25
30.013,26
30,26.02
