x1,y1
31,18.343
30.486,19
30,19.686
29.693,20
29,20.694
28.658,21
28,21.562
27.402,22
27,22.28
26,22.864
25.725,23
25,23.344
24,23.722
23.072,24
23,24.022
22,24.231
21,24.342
20,24.332
19,24.168
18.473,24
18,23.815
17,23.227
16.71,23
16,22.262
15.79,22
15.27,21
15.038,20
16,19
17,19
18,19
19,19
20,19
20,19
20.553,18
20.553,17
20.553,16
20.553,15
20.553,14
20,13
20,13
19,13
18,13
17,13
16,13
15,13
14,13
13,13
12,13
11,13
10.592,12
10.594,11
10.76,10
11,9.1422
11.048,9
11.512,8
12,7.0964
12.061,7
12.804,6
13,5.7652
13.723,5
14,4.7327
14.848,4
15,3.8839
16,3.2068
16.338,3
17,2.6731
18,2.2096
18.513,2
19,1.9148
20,1.7728
21,1.6608
22,1.5812
23,1.5352
24,1.5297
25,1.5733
26,1.6619
27,1.7701
28,1.8859
28.873,2
29,2.037
30,2.3926
31,2.6448
