x1,y1
2.4389,1
2.1571,2
2,2.4754
1.8413,3
1.5898,4
1.4061,5
1.2916,6
1.2473,7
1.2674,8
1.3542,9
1.5077,10
1.7303,11
2,11.927
2.0235,12
2.4608,13
3,13.827
3.1323,14
4,14.817
4.5996,15
5,15.106
6,15.03
6.0541,15
6.9422,14
7,13
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
25,13
25.652,12
25.671,11
25.578,10
25.384,9
25.049,8
25,7.9006
24.686,7
24.137,6
24,5.8299
23.427,5
23,4.618
22.274,4
22,3.8445
21,3.4914
20,3.2655
19.57,3
19,2.6414
18.497,2
18.25,1
