x1,y1
31,25.573
30.069,26
30,26.028
29,26.382
28,26.71
27,26.988
26.941,27
26,27.119
25,27.21
24,27.258
23,27.247
22,27.168
21,27.027
20.865,27
20,26.746
19,26.385
18.073,26
18,25.962
17,25.348
16.505,25
16,24.573
15.42,24
15,23.488
14.653,23
14.109,22
14,21.687
13.792,21
13.711,20
14,19.153
15,19
16,19
17,19
18,19
19,19
19,18
19,17
19,16
19,15
19,14
19,13
18,13
17,13
16,13
15,12.539
14.846,12
14.988,11
15,10.972
15.449,10
16,9.2393
16.201,9
17,8.3353
17.508,8
18,7.76
19,7.4337
20,7.2603
21,7.2293
22,7.3132
23,7.4712
24,7.684
25,7.9527
25.136,8
26,8.3452
27,8.7945
27.384,9
28,9.3626
28.977,10
29,10.016
30,10.812
30.182,11
31,11.802
