x1,y1
5.961,1
5.7033,2
5.4459,3
5.257,4
5.1248,5
5.0465,6
5.0248,7
5.0587,8
5.147,9
5.2899,10
5.4877,11
5.7506,12
6,12.516
7,13
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
19,13
19.697,14
19.697,15
19.697,16
19.697,17
19.765,18
19.192,19
20,19.517
21,19.489
22,19.259
22.675,19
23,18.851
24,18.227
24.28,18
25,17.342
25.288,17
26,16.055
26.032,16
26.5,15
26.883,14
27,13.558
27.102,13
27.206,12
27.236,11
27.201,10
27.112,9
27,8.1723
26.97,8
26.743,7
26.484,6
26.196,5
26,4.4034
25.842,4
25.417,3
25,2.0751
24.96,2
24.423,1
