x1,y1
11.069,1
11,1.1052
10.349,2
10,2.507
9.6887,3
9.1427,4
9,4.2919
8.6819,5
8.3125,6
8.0049,7
8,7.0206
7.7904,8
7.6523,9
7.5825,10
7.5795,11
7.6703,12
8,12.849
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
23.467,14
23.467,15
23.467,16
23.467,17
23.467,18
23,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16.074,20
16.372,21
17,21.913
17.08,22
18,22.567
18.646,23
19,23.117
20,23.351
21,23.445
22,23.441
23,23.331
24,23.105
24.303,23
25,22.697
26,22.177
26.275,22
27,21.466
27.564,21
28,20.61
28.535,20
29,19.444
29.35,19
30,18.12
30.072,18
30.557,17
30.988,16
31,15.967
