x1,y1
31,29.507
30,29.812
29.466,30
29,30.131
28,30.353
27,30.538
26,30.679
25,30.765
24,30.769
23,30.588
22.821,30
22.547,29
22,28.341
21.449,28
21,27.714
20,27.681
19,27.434
18.052,27
18,26.964
17,26.153
16.834,26
16,25.011
15.991,25
15.439,24
15.032,23
15,22.873
14.8,22
14.692,21
14.724,20
15,19.229
16,19
17,19
18,19
19,19
20,19
21,19
21.238,18
21.238,17
21.238,16
21.275,15
21.343,14
21,13
22,12.074
22.717,12
23,11.98
24,11.997
24.033,12
25,12.13
26,12.353
27,12.642
28,12.991
28.019,13
29,13.557
29.73,14
30,14.187
30.818,15
31,15.162
