x1,y1
31,24.476
30.044,25
30,25.026
29,25.422
28,25.751
27.119,26
27,26.029
26,26.213
25,26.336
24,26.394
23,26.383
22,26.3
21,26.145
20.366,26
20,25.898
19,25.54
18,25.103
17.812,25
17,24.462
16.385,24
16,23.621
15.44,23
15,22.323
14.81,22
14.458,21
14.341,20
15,19
16,19
17,19
18,19
19,19
20,19
21,19
21.238,18
21.238,17
21.238,16
21.238,15
21.238,14
21,13
20,13
19,13
18,13
17,13
16,13
15,13
14,12.985
13.704,12
13.846,11
14,10.635
14.265,10
14.942,9
15,8.9391
15.978,8
16,7.9828
17,7.3123
17.623,7
18,6.8245
19,6.4924
20,6.2748
21,6.0783
21.31,6
22,5.8308
23,5.746
24,5.7885
25,5.9043
25.514,6
26,6.0971
27,6.3592
28,6.6666
28.872,7
29,7.052
30,7.4958
31,7.9986
