x1,y1
22.827,1
22,1.0973
21,1.2538
20,1.4453
19,1.6656
18,1.9152
17.721,2
17,2.4037
16,2.9685
15.951,3
15,3.7466
14.704,4
14,4.653
13.665,5
13,5.742
12.791,6
12.07,7
12,7.1129
11.523,8
11.059,9
11,9.1705
10.757,10
10.58,11
10.563,12
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
20.211,14
20.211,15
20.211,16
20.211,17
20.211,18
20,19
19,19
18,19
17,19
16.107,20
16.415,21
17,21.841
17.139,22
18,22.629
18.725,23
19,23.101
20,23.26
21,23.258
22,23.121
22.475,23
23,22.853
24,22.473
25,22.005
25.009,22
26,21.388
26.548,21
27,20.655
27.73,20
28,19.744
28.66,19
29,18.599
29.431,18
30,17.214
30.106,17
30.554,16
30.999,15
31,14.997
