x1,y1
24.578,31
24,30.853
23,30.319
22.519,30
22,29.677
21.188,29
21,28.907
20,28.123
19.859,28
19,27.401
18.525,27
18,26.619
17.253,26
17,25.758
16.233,25
16,24.682
15.367,24
15,23.275
14.852,23
14.63,22
14.729,21
15,20.583
15.118,20
16,19.427
17,19
18,19
19,19
19,18
19,17
19,16
19,15
19,14
20,13.375
21,13.377
22,13.534
23,13.796
23.544,14
24,14.192
25,14.731
25.396,15
26,15.449
26.606,16
27,16.38
27.512,17
28,17.6
28.267,18
28.926,19
29,19.118
29.403,20
29.835,21
30,21.411
30.161,22
30.371,23
30.529,24
30.575,25
30.488,26
30.292,27
30.046,28
30,28.162
29.416,29
29.093,30
29,30.212
28.087,31
