x1,y1
11.403,1
11,1.5536
10.665,2
10.011,3
10,3.0179
9.514,4
9.0524,5
9,5.1339
8.717,6
8.4507,7
8.2441,8
8.1009,9
8.0251,10
8.0213,11
8.1244,12
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
23,13
23.982,14
23.982,15
23.982,16
23.982,17
23.982,18
23,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19.592
16.956,20
17,20.213
17.268,21
18,21.812
18.168,22
19,22.469
20,22.982
20.045,23
21,23.151
22,23.378
23,23.409
24,23.25
24.891,23
25,22.964
26,22.524
27,22.007
27.012,22
28,21.306
28.382,21
29,20.46
29.425,20
30,19.34
30.286,19
31,18.006
