x1,y1
22.295,1
22,1.0185
21,1.1405
20,1.3221
19,1.5598
18,1.8616
17.624,2
17,2.331
16,2.9239
15.891,3
15,3.682
14.641,4
14,4.6213
13.656,5
13,5.8031
12.856,6
12.228,7
12,7.4136
11.711,8
11.334,9
11.038,10
11,10.203
10.864,11
10.853,12
11,12.453
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22.438,14
22.438,15
22.438,16
22.438,17
22.438,18
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15.363,20
15.615,21
16,21.65
16.25,22
17,22.678
17.422,23
18,23.307
19,23.644
20,23.853
21,23.97
22,23.975
23,23.894
24,23.723
25,23.476
26,23.161
26.403,23
27,22.728
28,22.22
28.361,22
29,21.565
29.801,21
30,20.841
30.936,20
31,19.946
