x1,y1
31,29.331
30,29.594
29,29.892
28.582,30
28,30.155
27,30.355
26,30.495
25,30.58
24,30.61
23,30.559
22,30.377
21,30.032
20.943,30
20,29.43
19.495,29
19,28.386
18.761,28
18.364,27
18.184,26
18.25,25
18.565,24
19,23.367
19.307,23
20,22.515
21,22.266
21.43,22
22,21.641
22.503,21
22.75,20
23,19
24,19
24.154,18
24.154,17
24.154,16
24.154,15
24.154,14
24,13
24,13
23,13
22,13
21,13
20,13
19,12.687
18.904,12
19,11.7
19.239,11
20,10.161
20.163,10
21,9.5687
22,9.1968
22.897,9
23,8.9861
24,8.9695
24.405,9
25,9.0567
26,9.2426
27,9.4929
28,9.7847
28.628,10
29,10.151
30,10.635
30.576,11
31,11.256
