x1,y1
31,23.714
30.399,24
30,24.191
29,24.58
28,24.926
27.75,25
27,25.185
26,25.367
25,25.485
24,25.522
23,25.452
22,25.214
21.516,25
21,24.689
20.258,24
20,23.626
19.689,23
19.489,22
19.594,21
20,20.122
20.061,20
21,19.329
21.43,19
22,18.641
22.503,18
22.75,17
22.503,16
22,15.359
21.43,15
21,14.694
20,14.143
19.902,14
19.209,13
19,12.246
18.941,12
18.973,11
19,10.894
19.301,10
19.933,9
20,8.9269
21,8.1334
21.255,8
22,7.7168
23,7.5297
24,7.4833
25,7.5342
26,7.6583
27,7.8466
27.587,8
28,8.1282
29,8.5054
30,8.9231
30.138,9
31,9.4538
