x1,y1
7.2461,1
7.0331,2
7,2.1443
6.8093,3
6.6538,4
6.5713,5
6.5501,6
6.5881,7
6.6864,8
6.8474,9
7,9.6669
7.0769,10
7.3789,11
7.7463,12
8,12.461
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
20,13
20.725,14
20.725,15
20.764,16
20.867,17
21,17.796
22,17.636
23,17.106
23.14,17
24,16.227
24.197,16
24.906,15
25,14.829
25.336,14
25.616,13
25.767,12
25.798,11
25.73,10
25.585,9
25.378,8
25.119,7
25,6.6243
24.779,6
24.376,5
24,4.1631
23.919,4
23.36,3
23,2.4045
22.735,2
22,1.0196
21.987,1
