x1,y1
10.241,1
10,1.5602
9.7734,2
9.3135,3
9,3.8413
8.9434,4
8.6637,5
8.4542,6
8.3028,7
8.2028,8
8.1639,9
8.2049,10
8.3243,11
8.5217,12
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24.326,14
24.326,15
24.326,16
24.341,17
24.394,18
24,19
24,19
23,19
22,19
21.853,20
22,20.089
23,20.961
23.296,21
24,21.063
24.294,21
25,20.843
26,20.28
26.346,20
27,19.431
27.482,19
28,18.475
28.465,18
29,17.359
29.287,17
29.964,16
30,15.937
30.471,15
30.873,14
31,13.558
