x1,y1
18.577,31
18,30.795
17,30.436
16,30.037
15.929,30
15,29.251
14.716,29
14,28.315
13.718,28
13,27.135
12.904,27
12.295,26
12,25.493
11.755,25
11.347,24
11,23.033
10.989,23
10.763,22
10.637,21
10.651,20
11,19.079
12,19
13,19
14,19
15,19
16,19
17,19
18,19
19,19
20,19
21,19
21.067,18
21.067,17
21.067,16
21.067,15
21.068,14
21,13
21,13
20,13
19,13
18,13
17,13
16.283,12
16.619,11
17,10.497
17.482,10
18,9.6496
19,9.2096
20,9.0308
21,9.0232
22,9.1549
23,9.3854
24,9.704
24.695,10
25,10.134
26,10.664
26.518,11
27,11.337
27.838,12
28,12.14
28.879,13
29,13.134
29.742,14
30,14.325
30.423,15
30.977,16
31,16.039
