x1,y1
13.474,1
13,1.4864
12.474,2
12,2.5333
11.618,3
11,3.8519
10.9,4
10.326,5
10,5.6238
9.8152,6
9.4215,7
9.0983,8
9,8.379
8.8399,9
8.661,10
8.5654,11
8.5894,12
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22.267,14
22.267,15
22.267,16
22.267,17
22.277,18
22,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15.712,20
15.89,21
16,21.207
16.66,22
17,22.299
17.938,23
18,23.029
19,23.294
20,23.433
21,23.446
22,23.322
23,23.098
23.327,23
24,22.746
25,22.31
25.64,22
26,21.781
27,21.107
27.136,21
28,20.221
28.203,20
29,19.039
29.03,19
29.689,18
30,17.5
30.199,17
30.545,16
30.851,15
31,14.394
