x1,y1
17.355,1
17,1.1645
16,1.5966
15.195,2
15,2.1257
14,2.8431
13.807,3
13,3.7046
12.7,4
12,4.7632
11.798,5
11.059,6
11,6.0908
10.459,7
10,7.9066
9.9551,8
9.5977,9
9.3354,10
9.1705,11
9.1649,12
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24.326,14
24.326,15
24.326,16
24.326,17
24.326,18
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12.437,20
12.513,21
12.782,22
13,22.491
13.272,23
13.954,24
14,24.051
14.959,25
15,25.033
16,25.703
16.524,26
17,26.211
18,26.537
19,26.742
20,26.864
21,26.917
22,26.882
23,26.746
24,26.535
25,26.275
25.835,26
26,25.939
27,25.501
28,25.009
28.014,25
29,24.396
29.603,24
30,23.714
30.902,23
31,22.922
