x1,y1
6.2327,1
6.0968,2
6,2.5611
5.9252,3
5.7754,4
5.7013,5
5.7283,6
5.8328,7
5.9569,8
6,8.3015
6.0915,9
6.2814,10
6.5968,11
7,11.97
7.0127,12
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
23,13
23.81,14
23.81,15
23.81,16
23.81,17
23.81,18
23,19
24,19.703
25,19.328
25.517,19
26,18.643
26.595,18
27,17.521
27.389,17
28,16.082
28.043,16
28.465,15
28.81,14
29,13.276
29.068,13
29.223,12
29.294,11
29.295,10
29.239,9
29.128,8
29,7.2513
28.952,7
28.688,6
28.389,5
28.058,4
28,3.8577
27.582,3
27.077,2
27,1.873
26.525,1
