x1,y1
1,25.308
2,25.633
3,25.788
4,25.835
5,25.809
6,25.759
7,25.762
8,25.201
8.1781,25
9,24.563
9.535,24
10,23.471
10.567,23
10.816,22
10.958,21
11,20.674
11.539,21
11.692,22
11.621,23
11.54,24
11.965,25
12,25.074
13,25.803
14,25.796
15,25.701
16,25.565
17,25.307
17.557,25
18,24.863
19,24.246
19.193,24
20,23.255
20.141,23
20.823,22
21,21.731
21.251,21
21.447,20
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6,19
5,19
4,19
4,19
3,18.103
2.9792,18
2.0873,17
2,16.947
1,16.718
