x1,y1
1,24.234
2,24.776
2.5289,25
3,25.47
4,25.816
5,25.85
6,25.687
6.8713,25
7,24.955
8,24.805
8.3293,25
8.312,26
8.5981,27
9,27.685
9.2947,28
10,28.515
10.995,29
11,29.002
12,29.214
13,29.308
14,29.319
15,29.265
16,29.142
16.684,29
17,28.923
18,28.599
19,28.01
19.008,28
19.457,27
19.366,26
19.014,25
19,24.988
18.259,24
18.119,23
18.093,22
18.097,21
18.749,20
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
7,19
6.1541,18
6.1516,17
6.0303,16
6,15.826
5.2567,15
5,14.77
4,14.303
3,14.115
2,14.097
1,14.094
