x1,y1
29,26.042
28.644,27
28.175,28
28,28.373
27.48,29
27,29.68
26.561,30
26,30.359
25,30.575
24,30.513
23,30.299
22,30.022
21.943,30
21,29.475
20.208,29
20,28.847
19.018,28
19,27.982
18.246,27
18,26.672
17.649,26
17.158,25
17,24.654
16.811,24
16.598,23
16.479,22
16.487,21
16.652,20
17,19.323
18,19
19,19
19,18
19.688,17
20,16.877
21,16.779
22,16.865
22.534,17
23,17.149
24,17.644
24.573,18
25,18.264
25.983,19
26,19.012
26.996,20
27,20.004
27.707,21
28,21.414
28.283,22
28.71,23
29,23.932
29.015,24
29.116,25
29.009,26
29,26.042
