x1,y1
31,27.019
30,27.172
29,27.318
28,27.396
27,27.413
26,27.363
25,27.25
24,27.093
23.537,27
23,26.844
22,26.51
21,26.139
20.675,26
20,25.614
19,25.014
18.98,25
18,24.187
17.789,24
17,23.173
16.848,23
16.176,22
16,21.619
15.739,21
15.579,20
16,19
17,19
18,19
19,19
19,18
19,17
19,16
19,15
19,14
19,13
18.335,12
19,11.244
19.356,11
20,10.811
21,10.791
22,10.921
22.319,11
23,11.191
24,11.576
24.913,12
25,12.045
26,12.683
26.426,13
27,13.448
27.587,14
28,14.397
28.537,15
29,15.527
29.336,16
30,16.91
30.046,17
30.489,18
30.911,19
31,19.182
