x1,y1
16.391,1
16,1.1993
15,1.67
14.348,2
14,2.2628
13.103,3
13,3.0932
12.096,4
12,4.1056
11.265,5
11,5.3594
10.569,6
10,6.963
9.9796,7
9.5407,8
9.1847,9
9,9.7098
8.9308,10
8.8019,11
8.817,12
9,12.527
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22.267,14
22.267,15
22.267,16
22.267,17
22.267,18
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19.446
13.852,20
13.962,21
14,21.104
14.391,22
15,22.997
15.002,23
15.992,24
16,24.007
17,24.651
17.684,25
18,25.128
19,25.389
20,25.514
21,25.513
22,25.403
23,25.192
23.636,25
24,24.883
25,24.475
25.98,24
26,23.99
27,23.399
27.589,23
28,22.706
28.861,22
29,21.877
29.906,21
30,20.906
30.671,20
31,19.584
