x1,y1
20.938,31
20,30.529
19,30.008
18.989,30
18,29.086
17.921,29
17.105,28
17,27.861
16.523,27
16,26.058
15.977,26
15.687,25
15.482,24
15.4,23
15.458,22
15.642,21
15.951,20
16,19.918
17,19.027
18,19
19,19
19,18
19.216,17
20,16.543
21,16.203
21.779,16
22,15.948
23,15.971
23.093,16
24,16.307
25,16.819
25.265,17
26,17.492
26.601,18
27,18.316
27.64,19
28,19.367
28.45,20
29,20.774
29.117,21
29.488,22
29.805,23
30,23.93
30.015,24
30.056,25
30,25.666
29.97,26
29.701,27
29.281,28
29,28.739
28.753,29
28.081,30
28,30.109
27.01,31
