x1,y1
19.407,1
19,1.0995
18,1.3548
17,1.6449
16,1.9494
15.856,2
15,2.5719
14.393,3
14,3.3143
13.229,4
13,4.2205
12.288,5
12,5.3421
11.515,6
11,6.7637
10.858,7
10.371,8
10,8.8798
9.9559,9
9.7053,10
9.5571,11
9.5643,12
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21.238,14
21.238,15
21.238,16
21.238,17
21.238,18
21,19
20,19
19,19
18,19
17,19
16,19
15,19.203
14.792,20
14.943,21
15,21.128
15.453,22
16,22.721
16.253,23
17,23.586
17.671,24
18,24.154
19,24.46
20,24.61
21,24.609
22,24.485
23,24.258
23.819,24
24,23.939
25,23.511
26,23.003
26.005,23
27,22.363
27.496,22
28,21.61
28.676,21
29,20.688
29.632,20
30,19.591
30.375,19
30.976,18
31,17.967
