x1,y1
12.125,1
12,1.1751
11.361,2
11,2.5229
10.704,3
10.155,4
10,4.3204
9.7105,5
9.3641,6
9.0853,7
9,7.4209
8.8977,8
8.7963,9
8.7688,10
8.805,11
8.9182,12
9,12.231
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
23.295,14
23.295,15
23.295,16
23.295,17
23.295,18
23,19
23,19
22,19
21,19
20,19
19,19
18.287,20
18.796,21
19,21.141
20,21.759
20.602,22
21,22.059
22,22.219
23,22.233
24,22.05
24.152,22
25,21.682
26,21.194
26.317,21
27,20.527
27.676,20
28,19.722
28.7,19
29,18.66
29.474,18
30,17.226
30.154,17
30.709,16
31,15.397
