x1,y1
31,8.5794
30.919,9
30.724,10
30.502,11
30.215,12
30,12.561
29.745,13
29.109,14
29,14.151
28.249,15
28,15.26
27.175,16
27,16.144
26,16.818
25.69,17
25,17.369
24,17.767
23.245,18
23,18.077
22,18.27
21,18.364
20,18.345
19.119,18
19,17
19,16
19,15
19,14
19,13
18,13
17,13
16.275,12
16.452,11
16.882,10
17,9.8185
17.579,9
18,8.5348
18.526,8
19,7.6
19.755,7
20,6.8373
21,6.2463
21.45,6
22,5.7558
23,5.3825
24,5.0594
24.216,5
25,4.8186
26,4.651
27,4.5519
28,4.5242
29,4.5762
30,4.746
30.493,5
31,5.7656
