x1,y1
25.339,31
25,30.986
24,30.903
23,30.785
22,30.632
21,30.441
20,30.207
19.316,30
19,29.845
18,29.289
17.553,29
17,28.558
16.384,28
16,27.621
15.463,27
15,26.39
14.75,26
14.225,25
14,24.481
13.83,24
13.58,23
13.422,22
13.368,21
13.448,20
14,19
15,19
16,19
17,19
18,19
19,19
19,19
19.697,18
19.697,17
19.697,16
19.697,15
19.697,14
20,13.112
20.813,13
21,12.985
21.768,13
22,13.005
23,13.182
24,13.489
25,13.904
25.182,14
26,14.483
26.744,15
27,15.201
27.861,16
28,16.144
28.687,17
29,17.429
29.392,18
29.96,19
30,19.075
30.429,20
30.784,21
31,21.776
