x1,y1
19.333,31
19,30.868
18,30.464
17.058,30
17,29.962
16,29.21
15.738,29
15,28.325
14.662,28
14,27.251
13.795,27
13.105,26
13,25.813
12.579,25
12.163,24
12,23.513
11.837,23
11.6,22
11.463,21
11.47,20
12,19
13,19
14,19
15,19
16,19
17,19
18,19
19,19
20,19
21,19
22,19
23,19
24,19
24,19
24.67,18
24.67,17
24.67,16
24.67,15
24.67,14
24,13
24,13
23,13
22,13
21.689,12
22,11.783
22.531,11
22.751,10
22.92,9
23,8.8451
24,8.7594
25,8.9111
25.307,9
26,9.206
27,9.5416
28,9.9265
28.163,10
29,10.387
30,10.879
30.192,11
31,11.448
