x1,y1
9.5726,1
9.2331,2
9,2.5727
8.814,3
8.4673,4
8.2082,5
8.0207,6
8,6.1677
7.8802,7
7.8082,8
7.8148,9
7.9094,10
8,10.52
8.0813,11
8.3387,12
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.168,14
24.175,15
24.187,16
24.213,17
24.254,18
24,19
24,19
23,19
22,19
21.928,20
22,20.045
23,20.661
24,20.656
25,20.476
25.74,20
26,19.811
26.881,19
27,18.881
27.922,18
28,17.914
28.771,17
29,16.67
29.438,16
29.974,15
30,14.941
30.356,14
30.638,13
30.845,12
30.984,11
31,10.781
