x1,y1
20.932,1
20,1.3901
19,1.8693
18.766,2
18,2.4204
17.146,3
17,3.1221
16.063,4
16,4.0674
15.234,5
15,5.325
14.57,6
14.043,7
14,7.1013
13.672,8
13.427,9
13.294,10
13.266,11
13.356,12
14,13
15,13
16,13
17,13
18,13
19,13
19,13
19.355,14
19.355,15
19.355,16
19.358,17
19.543,18
20,18.684
21,18.715
22,18.629
23,18.405
24,18.036
24.067,18
25,17.433
25.587,17
26,16.654
26.638,16
27,15.59
27.447,15
28,14.145
28.09,14
28.6,13
29,12.09
29.036,12
29.346,11
29.558,10
29.683,9
29.73,8
29.716,7
29.662,6
29.566,5
29.417,4
29.214,3
29,2.221
28.922,2
28.552,1
