x1,y1
20.731,31
20,30.833
19,30.571
18,30.283
17.12,30
17,29.93
16,29.279
15.598,29
15,28.507
14.451,28
14,27.554
13.516,27
13,26.352
12.748,26
12.12,25
12,24.785
11.613,24
11.208,23
11,22.348
10.897,22
10.726,21
10.71,20
11,19.175
12,19
13,19
14,19
15,19
16,19
17,19
18,19
19,19
20,19
20.382,18
20.382,17
20.382,16
20.382,15
20.382,14
20,13
20,13
19,13
18,13
17,13
16.498,12
16.831,11
17,10.782
17.786,10
18,9.8548
19,9.4055
20,9.1909
21,9.1979
22,9.3618
23,9.6426
23.936,10
24,10.026
25,10.549
25.719,11
26,11.187
27,11.962
27.041,12
28,12.944
28.048,13
28.841,14
29,14.217
29.501,15
30,15.812
30.084,16
30.476,17
30.824,18
31,18.517
