x1,y1
31,20.526
30.276,21
30,21.192
29,21.725
28.425,22
28,22.185
27,22.515
26,22.765
25,22.945
24.39,23
24,23.029
23,23.016
22.848,23
22,22.873
21,22.547
20,22.032
19.955,22
19,21.154
18.869,21
18.346,20
19,19
19,19
19.869,18
19.869,17
19.869,16
19.869,15
19.869,14
20,13.72
21,13.266
21.43,13
22,12.641
22.503,12
22.75,11
22.503,10
22,9.3537
21.472,9
21,8.3309
20.742,8
20.631,7
20.949,6
21,5.932
22,5.0913
22.197,5
23,4.7502
24,4.6606
25,4.7005
26,4.8115
27,4.9821
27.077,5
28,5.242
29,5.5515
30,5.9296
30.154,6
31,6.366
