x1,y1
30,11.269
29.643,12
29.151,13
29,13.286
28.496,14
28,14.745
27.786,15
27,15.972
26.97,16
26,16.897
25.861,17
25,17.603
24.34,18
24,18.186
23,18.617
22,18.974
21.877,19
21,19.15
20,19.171
19.457,19
19,18
19,17
19,16
19,15
19,14
19,13
18,13
17,12.93
16,12.468
15.233,12
15,11.122
14.969,11
14.932,10
15,9.1984
15.027,9
15.404,8
15.982,7
16,6.9701
16.955,6
17,5.9436
18,5.1791
18.4,5
19,4.6121
20,4.2125
20.743,4
21,3.852
22,3.3054
22.812,3
23,2.8383
24,2.151
24.34,2
25,1.5648
26,1.1776
27,1.0936
28,1.1773
28.991,2
29,2.0026
29.368,3
30,3.5487
30.077,4
30.285,5
30.568,6
30.742,7
30.726,8
30.557,9
30.352,10
30.095,11
30,11.269
