x1,y1
31,29.278
30,29.53
29,29.817
28.293,30
28,30.058
27,30.209
26,30.321
25,30.388
24,30.406
23,30.334
22,30.095
21.859,30
21.524,29
21.849,28
22,27.869
22.503,27
22.75,26
22.503,25
22,24.359
21.43,24
21,23.734
20,23.448
19.239,23
19,22.746
18.348,22
18,21.371
17.811,21
17.582,20
18,19
19,19
20,19
20.229,18
20.261,17
20.314,16
20.417,15
20.764,14
21,13.807
22,13.534
23,13.414
24,13.436
25,13.572
26,13.795
26.671,14
27,14.126
28,14.608
28.649,15
29,15.245
29.976,16
30,16.02
30.819,17
31,17.199
