x1,y1
31,15.142
30.413,16
30,16.697
29.719,17
29,17.803
28.789,18
28,18.759
27.699,19
27,19.571
26.366,20
26,20.242
25,20.802
24.568,21
24,21.242
23,21.582
22,21.829
21,21.961
20,21.944
19,21.654
18.053,21
18,20.92
17.563,20
18,19
19,19
19,18
19,17
19,16
19,15
19,14
19,13
18,13
17,13
16,13
15.142,12
15.304,11
15.712,10
16,9.5221
16.352,9
17,8.2148
17.203,8
18,7.2736
18.335,7
19,6.5448
19.861,6
20,5.9315
21,5.5212
22,5.153
22.543,5
23,4.9208
24,4.8361
25,4.8268
26,4.8607
27,4.9162
28,4.9897
28.087,5
29,5.1724
30,5.3858
31,5.5406
