x1,y1
23.318,1
23,1.1338
22,1.6839
21.512,2
21,2.3895
20.274,3
20,3.2639
19.302,4
19,4.3635
18.51,5
18,5.7624
17.852,6
17.332,7
17,7.7989
16.926,8
16.685,9
16.566,10
16.573,11
16.729,12
17,12.559
18,13
19,13
19,14
19.549,15
20,15.214
21,15.443
22,15.474
23,15.31
23.935,15
24,14.974
25,14.385
25.498,14
26,13.59
26.538,13
27,12.484
27.324,12
27.995,11
28,10.992
28.462,10
28.872,9
29,8.5594
29.113,8
29.26,7
29.148,6
29,5.395
28.856,5
28.42,4
28,3.1314
27.911,3
27.149,2
27,1.8259
26,1.1167
25.706,1
