x1,y1
18.226,1
18,1.2875
17.328,2
17,2.3943
16.527,3
16,3.7683
15.852,4
15.287,5
15,5.5903
14.818,6
14.46,7
14.178,8
14,8.9121
13.987,9
13.917,10
13.927,11
14,11.659
14.06,12
15,13
16,13
17,13
18,13
19,13
19,14
19,15
19,16
19.112,17
20,17.366
21,17.437
22,17.372
23,17.182
23.548,17
24,16.826
25,16.306
25.457,16
26,15.624
26.708,15
27,14.743
27.649,14
28,13.602
28.413,13
29,12.147
29.072,12
29.474,11
29.829,10
30,9.5065
30.13,9
30.311,8
30.403,7
30.33,6
30.174,5
30,4.2894
29.902,4
29.46,3
29,2.0839
28.938,2
28.256,1
