x1,y1
14.307,1
14,1.3248
13.333,2
13,2.3814
12.506,3
12,3.7154
11.816,4
11.256,5
11,5.5197
10.786,6
10.436,7
10.163,8
10,8.8645
9.9769,9
9.8884,10
9.8782,11
9.9678,12
10,12.093
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.924,14
21.924,15
21.924,16
21.924,17
21.924,18
21,19
21,19
20,19
19,19
18,19
17.766,20
18,20.373
18.654,21
19,21.167
20,21.49
21,21.629
22,21.62
23,21.467
24,21.197
24.523,21
25,20.773
26,20.207
26.292,20
27,19.427
27.443,19
28,18.41
28.316,18
28.976,17
29,16.96
29.552,16
30,15.165
30.072,15
30.408,14
30.671,13
30.867,12
30.995,11
31,10.928
