x1,y1
31,16.709
30.697,17
30,17.707
29.61,18
29,18.416
28.023,19
28,19.013
27,19.42
26,19.728
25,19.944
24.49,20
24,20.046
23,20.048
22.474,20
22,19.945
21,19.707
20.021,19
20.553,18
20.553,17
20.553,16
20.553,15
20.553,14
20,13
20,13
19,13
18,13
17,13
16,12.957
15.691,12
15.777,11
16,10.216
16.068,10
16.575,9
17,8.391
17.305,8
18,7.3895
18.484,7
19,6.701
20,6.31
21,6.256
21.43,6
22,5.6414
22.503,5
22.75,4
22.646,3
22.851,2
23,1.892
24,1.7952
25,1.8058
26,1.8827
26.917,2
27,2.0134
28,2.2318
29,2.49
30,2.807
30.545,3
31,3.155
