x1,y1
12.774,1
12,1.9002
11.916,2
11.193,3
11,3.2882
10.575,4
10.035,5
10,5.0749
9.6266,6
9.2964,7
9.0341,8
9,8.1895
8.8737,9
8.7952,10
8.7894,11
8.879,12
9,12.339
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22,13
22.781,14
22.781,15
22.781,16
22.781,17
22.781,18
22,19
22,19
21,19
20,19
19,19
18,19
17,19
16.791,20
17,20.731
17.127,21
18,21.779
18.313,22
19,22.26
20,22.571
21,22.721
22,22.712
23,22.573
24,22.326
24.962,22
25,21.983
26,21.433
26.69,21
27,20.772
27.924,20
28,19.93
28.766,19
29,18.697
29.51,18
30,17.28
30.161,17
30.633,16
31,15.103
