x1,y1
11.634,1
11,1.8914
10.919,2
10.325,3
10,3.6021
9.8124,4
9.4104,5
9.0663,6
9,6.2421
8.8165,7
8.6386,8
8.523,9
8.4689,10
8.4821,11
8.5947,12
9,12.965
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.67,14
24.67,15
24.67,16
24.67,17
24.67,18
24,19
24,19
23,19
22,19
21,19
20,19
19,19
18.039,20
18.607,21
19,21.295
19.917,22
20,22.024
21,22.274
22,22.836
22.582,23
23,23.089
24,23.039
24.154,23
25,22.79
26,22.414
26.83,22
27,21.909
28,21.31
28.436,21
29,20.574
29.647,20
30,19.65
30.65,19
31,18.64
