x1,y1
1,27.875
1.1314,28
1.7471,29
1.9908,30
2,30.037
3,30.167
4,30.203
5,30.132
5.9531,30
6,29.996
6.9016,30
7,30.001
8,30.159
9,30.146
9.9713,30
10,29.987
11,29.393
11.677,29
12,28.888
13,28.343
13.512,28
14,27.588
14.609,27
15,26.45
15.382,26
16,25.239
16.263,25
17,24.346
17.513,24
18,23.834
18.739,23
19,22.811
19.724,22
20,21.714
20.444,21
20.782,20
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6,19
5,19
4,19
3,19
3,19
2,18.752
1.7555,19
1.231,20
1,20.747
