x1,y1
31,9.4444
30.872,10
30.684,11
30.417,12
30.077,13
30,13.185
29.51,14
29,14.877
28.909,15
28.152,16
28,16.202
27.269,17
27,17.301
26.206,18
26,18.183
25,18.906
24.837,19
24,19.469
23,19.922
22.759,20
22,20.234
21,20.422
20,20.44
19.039,20
19,19
19,18
19,17
19,16
19,15
19,14
19,13
18,13
17,13
16,12.993
15.667,12
15.828,11
16,10.609
16.282,10
16.947,9
17,8.9412
17.878,8
18,7.8911
19,7.0479
19.059,7
20,6.3936
20.649,6
21,5.8284
22,5.4222
23,5.0726
23.242,5
24,4.8247
25,4.6541
26,4.5317
27,4.4774
28,4.4731
29,4.5159
30,4.6314
30.972,5
31,5.0343
