x1,y1
24.399,1
24.384,2
24.243,3
24,3.6431
23.889,4
23.453,5
23.047,6
23.412,7
23.633,8
23.552,9
23.475,10
23.871,11
24,11.378
24.57,12
24.984,13
25,13.063
25.267,14
25.64,15
26,15.689
26.053,16
26.113,17
26.038,18
26,18.172
25.725,19
25.38,20
25,20.767
24.824,21
24.023,22
24,22.024
23,22.693
22.459,23
22,23.179
21,23.43
20,23.561
19,23.507
18,23.254
17.413,23
17,22.481
16.678,22
16,21.619
15,21.525
14,21.424
13,21.088
12.822,21
12,20.513
11.466,20
12,19.382
13,19
14,19
15,19
16,19
17,19
18,19
19,19
20,19.326
21,19
22,19.174
22.145,19
22.975,18
22.982,17
22.983,16
22.981,15
22.973,14
22,13
22,13
21,13
20,13
19,13
18,13
17,13
16,13
15,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
7,13
6,13
5,13
5,13
4.6096,14
4.6096,15
4.4709,16
4.1869,17
4.1121,18
4,18.762
3.5861,19
3,19.961
2,19.641
1,19.528
