x1,y1
31,21.922
30.868,22
30,22.546
29.062,23
29,23.027
28,23.342
27,23.612
26,23.834
25,23.993
24.894,24
24,24.053
23,24.032
22.695,24
22,23.91
21,23.675
20,23.336
19.256,23
19,22.853
18,22.123
17.858,22
17.113,21
17,20.65
16.808,20
17,19.132
18,19
19,19
19,18
19,17
19,16
19,15
19,14
19,13
18,13
17,13
16.328,12
16.695,11
17,10.587
17.477,10
18,9.5438
18.759,9
19,8.8791
20,8.5468
21,8.3202
21.569,8
22,7.7584
22.955,7
23,6.941
24,6.7789
25,6.8205
26,6.9681
26.143,7
27,7.189
28,7.4616
29,7.8006
29.456,8
30,8.2439
31,8.6809
